loan_id,income,age,employment_years,credit_score,loan_purpose,loan_term,loan_amount,loan_status
LN01535,40679.26996263515,42,26,596.1865395167129,car,36 months,35281.0326271299,current
LN01536,18105.938654664093,58,11,616.5066618118155,car,60 months,11324.1064922465,default
LN01537,60272.00213139433,43,6,599.4470822301694,business,36 months,27476.722752778514,current
LN01538,39345.98320676177,46,16,576.4596276287987,business,60 months,15991.385674289122,current
LN01539,26601.66328579424,31,0,566.5877214185352,business,36 months,5000.0,current
LN01540,-7445.244265632988,48,25,613.4045959994228,business,36 months,24763.75837817217,in grace period
LN01541,49449.701898987274,22,14,647.9481933338689,education,36 months,25994.410354027532,current
LN01542,85445.03193339487,28,32,687.6591672285899,business,60 months,5000.0,90+dpd
LN01543,83225.1842909574,49,36,659.0308338283359,business,36 months,15460.707845289711,current
LN01544,40858.07486827456,31,30,677.7970172011612,car,36 months,13769.948430015762,current
LN01545,37955.75879276439,57,34,709.9897703138478,education,36 months,28099.877460973516,current
LN01546,59375.485121500475,38,0,698.1986289582261,car,60 months,5000.0,in grace period
LN01547,30032.29121623417,34,7,613.9342319714209,education,60 months,21067.58804275337,90+dpd
LN01548,56035.83799638932,30,11,569.1108314818264,home,60 months,5000.0,current
LN01549,65321.605567693805,55,18,525.4559059324482,education,60 months,23795.09782775381,in grace period
LN01550,74538.66447768615,29,24,668.5280742942094,education,60 months,21251.289642004842,current
LN01551,47996.918470400946,55,31,507.00346891063214,car,60 months,14890.393920068651,current
LN01552,45926.524996460685,31,11,630.5051010056104,education,36 months,34282.97225490979,current
LN01553,32440.34826486878,64,12,729.1539215239686,education,36 months,5000.0,in grace period
LN01554,33462.3929192028,32,27,551.249438717658,car,36 months,19818.45073408255,current
LN01555,45470.422161969465,23,0,553.9728851436356,home,36 months,31975.985586161834,current
LN01556,57347.31013632356,59,5,700.462655537959,home,36 months,21288.085791274083,current
LN01557,68271.69252466499,34,7,470.3997425169912,home,60 months,33660.661476625515,current
LN01558,33936.4209863931,48,3,659.1929401567145,education,60 months,15494.265384146875,current
LN01559,79853.77137919044,31,4,781.1793700227548,None,60 months,18328.394929500668,current
LN01560,44577.527979148625,59,24,582.0335336641377,home,36 months,32332.569317199872,current
LN01561,49572.654113031276,45,21,575.0058211574193,home,60 months,28945.53740525029,current
LN01562,35055.76641704353,41,27,674.8873465916505,home,36 months,43992.533081567526,current
LN01563,1515.1947945411666,30,38,518.0930797173455,home,60 months,21028.16787254195,in grace period
LN01564,67680.907927221,63,22,722.9681679312731,car,36 months,22002.464259392073,current
LN01565,64736.87794184867,35,3,587.0151323070679,home,60 months,15385.99924976306,current
LN01566,44373.44885763573,39,3,766.6915616736849,education,36 months,17959.46212876822,current
LN01567,51339.81434449744,42,20,696.2311588881133,education,60 months,30780.655633926064,current
LN01568,60318.78435408199,41,36,661.5118004100078,car,36 months,,current
LN01569,18749.082862269148,64,1,737.0318782213737,business,60 months,11927.085063860122,90+dpd
LN01570,118256.8393592223,52,6,788.9948482514812,home,36 months,16239.481846022252,in grace period
LN01571,65885.29359243654,43,15,690.2184173211082,home,36 months,19096.71414751174,in grace period
LN01572,24914.21153661501,33,16,493.0187655175611,education,36 months,,current
LN01573,55871.15864333259,25,19,605.2965251111153,car,36 months,15420.408568437688,current
LN01574,22868.3639075319,24,22,697.3769844711072,business,60 months,10002.057049689485,current
LN01575,59328.599648670526,48,33,566.8497259667784,education,60 months,15773.951984094547,90+dpd
LN01576,49287.17035405033,34,10,594.2164905655009,business,60 months,31662.09150974848,current
LN01577,17697.363681889812,28,33,544.6804678990669,car,36 months,20483.89395232291,90+dpd
LN01578,73294.78708914343,29,32,699.9897142742703,car,60 months,44613.19393641058,current
LN01579,35308.168464039016,55,25,701.2909445670805,car,36 months,12361.346070091724,in grace period
LN01580,33794.95125971238,57,1,699.8468249037389,education,60 months,24854.944953388305,current
LN01581,54011.38394461886,41,22,592.8439755622002,car,36 months,22222.058235813838,90+dpd
LN01582,72972.7469885743,38,21,698.7087928970218,education,60 months,26504.395122340233,current
LN01583,29683.56362043206,53,33,565.2217297698733,education,36 months,13939.30808009279,90+dpd
LN01584,51233.59699695943,28,14,635.025151357937,home,36 months,16315.34829065805,current
LN01585,58576.33000661146,37,9,693.5180462754724,education,60 months,24072.557815474873,current
LN01586,63862.11214526288,63,14,736.6883350519457,education,60 months,14953.307435956058,current
LN01587,53528.8311055445,51,28,501.6009908919034,home,60 months,5000.0,current
LN01588,42659.44321833355,54,22,648.0938209595683,business,36 months,33104.515550434386,current
LN01589,33448.195587025606,26,16,730.4886761767614,home,36 months,28880.95064323284,default
LN01590,51722.877660927494,42,8,666.5081870808431,home,36 months,15828.626990302288,90+dpd
LN01591,28557.219760287862,34,35,632.8700981984596,car,60 months,22183.171930703247,current
LN01592,-8427.009669892148,23,8,550.692439069122,car,36 months,30068.305429130694,90+dpd
LN01593,58731.19608315336,32,15,753.9138531708328,home,60 months,33442.21232799857,current
LN01594,68078.6968217239,56,35,630.4337594995746,car,36 months,21042.593090153878,current
LN01595,2741.3512891632345,32,32,594.2608433003502,home,60 months,14146.406055225973,current
LN01596,29805.38590580125,22,30,595.42041275122,car,36 months,34642.68455555029,current
LN01597,62383.08522010395,22,5,668.4867201587913,education,36 months,20947.192541136374,current
LN01598,91149.90939423398,35,9,789.4754986702476,car,60 months,18528.019934924123,90+dpd
LN01599,50415.87415350816,43,15,585.5183663557816,car,36 months,22632.132303619303,current
LN01600,35439.94117541731,49,3,641.8486190156877,education,36 months,31547.267197352026,90+dpd
LN01601,46342.0711779032,37,21,672.2465355356496,home,60 months,19612.012855583846,current
LN01602,77497.5283829637,52,12,619.1642282777493,car,36 months,29859.992669362742,current
LN01603,37080.71641750929,27,15,631.4795558323988,car,60 months,17914.578454993574,current
LN01604,34016.15986699493,50,28,762.1399175740103,education,60 months,26090.553462441527,current
LN01605,40345.12955635935,48,5,515.0808259468425,education,36 months,10519.116136222032,current
LN01606,30933.427834825754,34,25,599.9793255064475,education,36 months,30696.09412456554,current
LN01607,52453.40631989591,64,10,668.5225211476422,business,36 months,13239.583958969124,current
LN01608,82493.56916939121,50,23,654.7075106587731,education,60 months,24592.870976873615,current
LN01609,56461.58546232058,37,28,854.9915348049605,home,36 months,5134.317737400685,current
LN01610,44952.92995747425,52,2,681.8912308538046,car,60 months,20248.143313165085,current
LN01611,44163.77462168912,26,9,569.5878825641657,car,36 months,21881.23191861478,in grace period
LN01612,18736.18382606686,44,0,453.6929782962851,business,36 months,13186.741790576378,in grace period
LN01613,,26,25,690.0114552782128,car,60 months,18902.253608998235,90+dpd
LN01614,48443.25605974396,47,11,594.0798667358561,car,36 months,22621.00836517781,current
LN01615,46390.401728187484,38,13,735.143246510333,home,36 months,25632.686525449273,default
LN01616,113862.15135689722,44,24,693.1515112958102,car,36 months,21001.43108565086,current
LN01617,55975.05816731373,57,7,614.7203926630864,home,36 months,33324.438280783,default
LN01618,34964.178998096315,44,3,592.5268273405873,business,36 months,31582.62295580034,current
LN01619,41472.84807588914,58,27,709.0584395865785,home,60 months,19693.78868603177,default
LN01620,72968.91418393509,54,6,700.5896763149525,education,36 months,6696.6914705329655,90+dpd
LN01621,52265.40821075529,60,9,773.7123282187565,education,60 months,15129.237851411463,90+dpd
LN01622,21234.440433652668,35,35,604.7068916420693,business,36 months,5000.0,current
LN01623,68384.57869150407,31,1,727.2740868778562,car,36 months,18168.701387206598,current
LN01624,36637.11828922012,42,25,696.7233935406751,home,60 months,34017.53442304034,current
LN01625,87465.95552435091,44,13,733.1628465814399,education,36 months,27910.087097732183,current
LN01626,71600.96131429297,21,15,634.4408633236679,None,36 months,20835.105499009722,in grace period
LN01627,41053.562086824975,38,16,672.7220735326699,education,60 months,12725.35694326073,current
LN01628,75620.32723470226,64,21,667.343305772862,home,60 months,21223.04290088523,current
LN01629,51357.11021054807,32,3,641.2409205767799,car,36 months,41312.274760986715,current
LN01630,67055.4735024444,63,18,609.1787024271157,business,60 months,34876.98603854576,default
LN01631,59694.656345889496,48,1,509.8008938023787,car,60 months,18497.047393988665,current
LN01632,33072.86690018253,60,38,718.9891617366953,home,60 months,5180.529869273223,current
LN01633,37129.00335365076,27,8,665.8680385463092,education,60 months,42080.962955288305,90+dpd
LN01634,70599.21635162322,43,18,575.1052903168783,education,36 months,12711.600412458909,default
LN01635,43304.493357869185,41,15,692.0741749388677,business,36 months,25300.753375993845,current
LN01636,41927.030735160064,54,24,729.2264645871169,car,60 months,5000.0,current
LN01637,30897.54841301294,31,17,683.8642190257841,car,36 months,16769.152698058428,in grace period
LN01638,58471.981311869225,42,22,594.587258136204,car,60 months,5000.0,current
LN01639,91250.4983848629,62,20,638.5410152499969,education,36 months,8381.145640043615,in grace period
LN01640,28649.341714914543,55,10,588.8279700182331,business,36 months,10752.845004928515,current
LN01641,50484.38913345516,49,38,709.2902749103617,education,60 months,24770.045270150447,current
LN01642,78244.41110830859,62,3,710.3015505927091,car,60 months,19039.09824002597,current
LN01643,48407.172175085696,48,24,842.2575350260986,home,36 months,47122.59107049089,90+dpd
LN01644,59047.43592499468,38,31,542.7154309473827,education,36 months,31337.97325262076,current
LN01645,28752.129437062405,34,29,623.6001952198957,business,36 months,31554.910448774364,current
LN01646,58566.14194415297,38,25,522.1532231327689,car,60 months,25036.67538782195,current
LN01647,46257.11469990903,48,35,686.5524173739649,home,36 months,22760.51982196884,in grace period
LN01648,69714.59991359725,44,33,742.927172561545,education,60 months,31890.573220626917,90+dpd
LN01649,73747.72103129502,28,8,773.2250985477049,home,60 months,5000.0,current
LN01650,101791.27284037229,62,11,713.5177686835473,home,60 months,13777.890167119349,current
LN01651,184777.99039281454,28,1,649.3762837705134,business,36 months,6395.056976514761,current
LN01652,,24,37,651.5354757178458,education,60 months,5000.0,90+dpd
LN01653,53887.68603154672,47,4,682.9929279558917,business,36 months,12313.052645316899,default
LN01654,42936.67414378624,56,4,571.1063856585358,car,60 months,8522.123922305618,current
LN01655,56769.67686923382,25,21,636.7511197653027,home,36 months,31941.960897436205,in grace period
LN01656,44091.97179721941,53,4,553.228446718136,business,36 months,20916.32028686925,current
LN01657,53369.219525392284,54,3,609.0098518129818,business,60 months,5000.0,in grace period
LN01658,76351.95071215919,50,8,738.7545599130309,car,60 months,23140.41529308473,current
LN01659,29869.148694407177,28,28,676.0105043124374,None,36 months,9878.065810348255,current
LN01660,72797.57122258091,59,21,573.6621549046698,business,36 months,20622.95231242726,current
LN01661,76342.3013467973,46,26,625.5232903547725,home,60 months,23937.216834988278,current
LN01662,47638.629460178425,57,9,650.1650177371201,home,60 months,12495.176112202695,current
LN01663,7562.902019828107,54,15,621.949553660819,home,36 months,22173.59837138415,current
LN01664,37843.56025811135,27,9,589.9708066425351,home,36 months,24020.73426747348,90+dpd
LN01665,75939.89093122218,60,5,707.8218620063735,business,60 months,18357.29004243067,current
LN01666,49542.63875402236,48,4,645.6028326606288,home,36 months,12803.754054686124,in grace period
LN01667,30013.955354101785,59,5,448.17982101650273,business,60 months,20031.42417999797,current
LN01668,39904.50157543565,59,24,598.4175280087065,education,60 months,18605.139323048963,current
LN01669,66812.40053009106,48,3,623.3265487649909,home,60 months,23165.20778033262,current
LN01670,60934.671364027585,34,39,706.9437797339494,education,60 months,17362.269750990323,in grace period
LN01671,45221.358016606115,58,31,692.4754539617093,business,36 months,8079.802168230279,current
LN01672,42663.51176370625,24,34,524.1462671413946,car,60 months,18309.90969938889,current
LN01673,42164.83701912356,62,9,671.3878093515231,education,60 months,23266.776633734167,current
LN01674,31551.79631002995,38,33,624.9042764746214,home,36 months,21851.35520814254,current
LN01675,82307.51378938883,64,35,689.6871717007602,car,36 months,18890.737448520827,in grace period
LN01676,43553.5906157732,45,5,599.115648649852,education,60 months,15133.87010296487,current
LN01677,74343.17041650994,27,15,668.5450251654121,business,60 months,14616.57472822645,in grace period
LN01678,80426.32103844902,58,18,759.4791479615726,business,60 months,15654.575945824112,current
LN01679,69966.2179629592,48,33,676.3491704419988,business,60 months,30761.6019591231,current
LN01680,41367.59374563903,25,24,636.9276736950263,education,60 months,10521.493753374085,current
LN01681,58074.601806732186,23,30,623.0603149556368,business,60 months,20909.895967041408,current
LN01682,49516.08787218168,64,16,721.703952576899,education,36 months,7420.021228484085,in grace period
